time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
388990110875,2,13.279999999999999,,0.015625,98,0
388990111131,2,13.279999999999999,,0.0,98,0
388990111387,2,13.279999999999999,,0.0,98,0
388990111643,2,13.279999999999999,,0.0,98,0
388990111899,2,13.279999999999999,,0.0,98,0
388990112155,2,13.279999999999999,,0.0,98,0
388990112411,2,13.279999999999999,,0.0,98,0
388990112667,2,13.279999999999999,,0.015625,98,0
388990112923,2,13.279999999999999,,0.015625,98,0
388990113179,2,13.279999999999999,,0.0,98,0
388990113435,2,13.279999999999999,,0.0,98,0
388990113691,2,13.279999999999999,,0.0,98,0
388990113947,2,13.279999999999999,,0.0,98,0
388990114203,2,13.279999999999999,,0.015625,98,0
388990114459,2,13.279999999999999,,0.0,98,0
388990114715,2,13.279999999999999,,0.015625,98,0
388990114971,2,13.279999999999999,,0.0,98,0
388990115227,2,13.279999999999999,,0.0,98,0
388990115483,2,13.279999999999999,,0.015625,98,0
388990115739,2,13.279999999999999,,0.0,98,0
388990115995,2,13.279999999999999,,0.015625,98,0
388990116251,2,13.279999999999999,,0.0,98,0
388990116507,2,13.279999999999999,,0.015625,98,0
388990116763,2,13.279999999999999,,0.0,98,0
388990117019,2,13.279999999999999,,0.0,98,0
388990117275,2,13.279999999999999,,0.015625,98,0
388990117531,2,13.279999999999999,,0.0,98,0
388990117787,2,13.279999999999999,,0.0,98,0
388990118043,2,26.559999999999999,,0.015625,98,0
388990118299,2,26.559999999999999,,0.0,98,0
388990118555,2,26.559999999999999,,0.0,98,0
388990118811,2,26.559999999999999,,0.015625,98,0
388990119067,2,26.559999999999999,,0.0,98,0
388990119323,2,26.559999999999999,,0.015625,98,0
388990119579,2,26.559999999999999,,0.0,98,0
388990119835,2,26.559999999999999,,0.015625,98,0
388990120091,2,26.559999999999999,,0.0,98,0
388990120347,2,26.559999999999999,,0.015625,98,0
388990120603,2,26.559999999999999,,0.015625,98,0
388990120859,2,26.559999999999999,,0.0,98,0
388990121115,2,26.559999999999999,,0.0,98,0
388990121371,2,26.559999999999999,,0.015625,98,0
388990121627,2,26.559999999999999,,0.0,98,0
388990121883,2,26.559999999999999,,0.0,98,0
388990122139,2,26.559999999999999,,0.0,98,0
388990122395,2,26.559999999999999,,0.015625,98,0
388990122651,2,26.559999999999999,,0.0,98,0
388990122907,2,26.559999999999999,,0.015625,98,0
388990123163,2,26.559999999999999,,0.0,98,0
388990123419,2,26.559999999999999,,0.0,98,0
388990123675,2,26.559999999999999,,0.0,98,0
388990123931,2,26.559999999999999,,0.0,98,0
388990124187,2,26.559999999999999,,0.0,98,0
388990124443,2,26.559999999999999,,0.0,98,0
388990124699,2,26.559999999999999,,0.015625,98,0
388990124955,2,26.559999999999999,,0.0,98,0
388990125211,2,26.559999999999999,,0.0,98,0
388990125467,2,26.559999999999999,,0.0,98,0
388990125723,2,26.559999999999999,,0.015625,98,0
388990125979,2,26.559999999999999,,0.015625,98,0
388990126235,2,26.559999999999999,,0.0,98,0
388990126491,2,26.559999999999999,,0.015625,98,0
388990126747,2,26.559999999999999,,0.0,98,0
388990127003,2,26.559999999999999,,0.0,98,0
388990127259,2,26.559999999999999,,0.0,98,0
388990127515,2,26.559999999999999,,0.0,98,0
388990127771,2,26.559999999999999,,0.015625,98,0
388990128027,2,26.559999999999999,,0.015625,98,0
388990128283,2,26.559999999999999,,0.0,98,0
388990128539,2,26.559999999999999,,0.015625,98,0
388990128795,2,26.559999999999999,,0.0,98,0
388990129051,2,26.559999999999999,,0.0,98,0
388990129307,2,26.559999999999999,,0.015625,98,0
388990129563,2,26.559999999999999,,0.015625,98,0
388990129819,2,26.559999999999999,,0.0,98,0
388990130075,2,26.559999999999999,,0.015625,98,0
388990130331,2,26.559999999999999,,0.015625,98,0
388990130587,2,26.559999999999999,,0.0,98,0
388990130843,2,26.559999999999999,,0.015625,98,0
388990131099,2,26.559999999999999,,0.0,98,0
388990131355,2,26.559999999999999,,0.0,98,0
388990131611,2,26.559999999999999,,0.015625,98,0
388990131867,2,26.559999999999999,,0.0,98,0
388990132123,2,26.559999999999999,,0.0,98,0
388990132379,2,26.559999999999999,,0.015625,98,0
388990132635,2,26.559999999999999,,0.015625,98,0
388990132891,2,26.559999999999999,,0.015625,98,0
388990133147,2,26.559999999999999,,0.015625,98,0
388990133403,2,26.559999999999999,,0.0,98,0
388990133659,2,26.559999999999999,,0.015625,98,0
388990133915,2,26.559999999999999,,0.015625,98,0
388990134171,2,26.559999999999999,,0.0,98,0
388990134427,2,26.559999999999999,,0.0,98,0
388990134683,2,26.559999999999999,,0.0,98,0
388990134939,2,26.559999999999999,,0.015625,98,0
388990135195,2,26.559999999999999,,0.0,98,0
388990135451,2,26.559999999999999,,0.015625,98,0
388990135707,2,26.559999999999999,,0.015625,98,0
388990135963,2,26.559999999999999,,0.015625,98,0
388990136219,2,26.559999999999999,,0.015625,98,0
388990136475,2,26.559999999999999,,0.0,98,0
388990136731,2,26.559999999999999,,0.0,98,0
388990136987,2,26.559999999999999,,0.015625,98,0
388990137243,2,26.559999999999999,,0.015625,98,0
388990137499,2,26.559999999999999,,0.015625,98,0
388990137755,2,26.559999999999999,,0.0,98,0
388990138011,2,26.559999999999999,,0.015625,98,0
388990138267,2,26.559999999999999,,0.015625,98,0
388990138523,2,26.559999999999999,,0.015625,98,0
388990138779,2,26.559999999999999,,0.015625,98,0
388990139035,2,26.559999999999999,,0.0,98,0
388990139291,2,26.559999999999999,,0.0,98,0
388990139547,2,26.559999999999999,,0.0,98,0
388990139803,2,26.559999999999999,,0.0,98,0
388990140059,2,26.559999999999999,,0.0,98,0
388990140315,2,26.559999999999999,,0.0,98,0
388990140571,2,26.559999999999999,,0.0,98,0
388990140827,2,26.559999999999999,,0.0,98,0
388990141083,2,26.559999999999999,,0.0,98,0
388990141339,2,26.559999999999999,,0.0,98,0
388990141595,2,26.559999999999999,,0.015625,98,0
388990141851,2,26.559999999999999,,0.0,98,0
388990142107,2,26.559999999999999,,0.015625,98,0
388990142363,2,26.559999999999999,,0.015625,98,0
388990142619,2,26.559999999999999,,0.015625,98,0
388990142875,2,26.559999999999999,,0.0,98,0
388990143131,2,26.559999999999999,,0.015625,98,0
388990143387,2,26.559999999999999,,0.0,98,0
388990143643,2,26.559999999999999,,0.015625,98,0
388990143899,2,26.559999999999999,,0.0,98,0
388990144155,2,26.559999999999999,,0.015625,98,0
388990144411,2,26.559999999999999,,0.0,98,0
388990144667,2,26.559999999999999,,0.0,98,0
388990144923,2,26.559999999999999,,0.015625,98,0
388990145179,2,26.559999999999999,,0.0,98,0
388990145435,2,26.559999999999999,,0.0,98,0
388990145691,2,26.559999999999999,,0.0,98,0
388990145947,2,26.559999999999999,,0.0,98,0
388990146203,2,26.559999999999999,,0.0,98,0
388990146459,2,26.559999999999999,,0.0,98,0
388990146715,2,26.559999999999999,,0.015625,98,0
388990146971,2,26.559999999999999,,0.015625,98,0
388990147227,2,26.559999999999999,,0.015625,98,0
388990147483,2,26.559999999999999,,0.0,98,0
388990147739,2,26.559999999999999,,0.0,98,0
388990147995,2,26.559999999999999,,0.0,98,0
388990148251,2,26.559999999999999,,0.0,98,0
388990148507,2,26.559999999999999,,0.0,98,0
388990148763,2,26.559999999999999,,0.0,98,0
388990149019,2,26.559999999999999,,0.0,98,0
388990149275,2,26.559999999999999,,0.0,98,0
388990149531,2,26.559999999999999,,0.015625,98,0
388990149787,2,26.559999999999999,,0.0,98,0
388990150043,2,26.559999999999999,,0.015625,98,0
388990150299,2,26.559999999999999,,0.0,98,0
388990150555,2,26.559999999999999,,0.015625,98,0
388990150811,2,26.559999999999999,,0.015625,98,0
388990151067,2,26.559999999999999,,0.015625,98,0
388990151323,2,26.559999999999999,,0.015625,98,0
388990151579,2,26.559999999999999,,0.015625,98,0
388990151835,2,26.559999999999999,,0.015625,98,0
388990152091,2,26.559999999999999,,0.0,98,0
388990152347,2,26.559999999999999,,0.015625,98,0
388990152603,2,26.559999999999999,,0.015625,98,0
388990152859,2,26.559999999999999,,0.0,98,0
388990153115,2,26.559999999999999,,0.015625,98,0
388990153371,2,26.559999999999999,,0.015625,98,0
388990153627,2,26.559999999999999,,0.0,98,0
388990153883,2,26.559999999999999,,0.0,98,0
388990154139,2,26.559999999999999,,0.015625,98,0
388990154395,2,26.559999999999999,,0.015625,98,0
388990154651,2,26.559999999999999,,0.015625,98,0
388990154907,2,26.559999999999999,,0.015625,98,0
388990155163,2,26.559999999999999,,0.015625,98,0
388990155419,2,26.559999999999999,,0.0,98,0
388990155675,2,26.559999999999999,,0.015625,98,0
388990155931,2,26.559999999999999,,0.015625,98,0
388990156187,2,26.559999999999999,,0.0,98,0
388990156443,2,26.559999999999999,,0.0,98,0
388990156699,2,26.559999999999999,,0.015625,98,0
388990156955,2,26.559999999999999,,0.015625,98,0
388990157211,2,26.559999999999999,,0.0,98,0
388990157467,2,26.559999999999999,,0.015625,98,0
388990157723,2,26.559999999999999,,0.015625,98,0
388990157979,2,26.559999999999999,,0.015625,98,0
388990158235,2,26.559999999999999,,0.0,98,0
388990158491,2,26.559999999999999,,0.015625,98,0
388990158747,2,26.559999999999999,,0.0,98,0
388990159003,2,26.559999999999999,,0.015625,98,0
388990159259,2,26.559999999999999,,0.0,98,0
388990159515,2,26.559999999999999,,0.0,98,0
388990159771,2,26.559999999999999,,0.015625,98,0
388990160027,2,26.559999999999999,,0.0,98,0
388990160283,2,26.559999999999999,,0.015625,98,0
388990160539,2,26.559999999999999,,0.0,98,0
388990160795,2,26.559999999999999,,0.015625,98,0
388990161051,2,26.559999999999999,,0.015625,98,0
388990161307,2,26.559999999999999,,0.015625,98,0
388990161563,2,26.559999999999999,,0.015625,98,0
388990161819,2,26.559999999999999,,0.0,98,0
388990162075,2,26.559999999999999,,0.015625,98,0
388990162331,2,26.559999999999999,,0.015625,98,0
388990162587,2,26.559999999999999,,0.0,98,0
388990162843,2,26.559999999999999,,0.0,98,0
388990163099,2,26.559999999999999,,0.0,98,0
388990163355,2,26.559999999999999,,0.015625,98,0
388990163611,2,26.559999999999999,,0.0,98,0
388990163867,2,26.559999999999999,,0.0,98,0
388990164123,2,26.559999999999999,,0.0,98,0
388990164379,2,26.559999999999999,,0.015625,98,0
388990164635,2,26.559999999999999,,0.015625,98,0
388990164891,2,26.559999999999999,,0.015625,98,0
388990165147,2,26.559999999999999,,0.0,98,0
388990165403,2,26.559999999999999,,0.015625,98,0
388990165659,2,26.559999999999999,,0.0,98,0
388990165915,2,26.559999999999999,,0.015625,98,0
388990166171,2,26.559999999999999,,0.015625,98,0
388990166427,2,26.559999999999999,,0.015625,98,0
388990166683,2,26.559999999999999,,0.0,98,0
388990166939,2,26.559999999999999,,0.0,98,0
388990167195,2,26.559999999999999,,0.015625,98,0
388990167451,2,26.559999999999999,,0.0,98,0
388990167707,2,26.559999999999999,,0.0,98,0
388990167963,2,26.559999999999999,,0.0,98,0
388990168219,2,26.559999999999999,,0.0,98,0
388990168475,2,26.559999999999999,,0.0,98,0
388990168731,2,26.559999999999999,,0.015625,98,0
388990168987,2,26.559999999999999,,0.0,98,0
388990169243,2,26.559999999999999,,0.0,98,0
388990169499,2,26.559999999999999,,0.0,98,0
388990169755,2,26.559999999999999,,0.0,98,0
388990170011,2,26.559999999999999,,0.015625,98,0
388990170267,2,26.559999999999999,,0.015625,98,0
388990170523,2,26.559999999999999,,0.0,98,0
388990170779,2,26.559999999999999,,0.015625,98,0
388990171035,2,26.559999999999999,,0.015625,98,0
388990171291,2,26.559999999999999,,0.015625,98,0
388990171547,2,26.559999999999999,,0.015625,98,0
388990171803,2,26.559999999999999,,0.015625,98,0
388990172059,2,26.559999999999999,,0.0,98,0
388990172315,2,26.559999999999999,,0.015625,98,0
388990172571,2,26.559999999999999,,0.015625,98,0
388990172827,2,26.559999999999999,,0.0,98,0
388990173083,2,26.559999999999999,,0.015625,98,0
388990173339,2,26.559999999999999,,0.015625,98,0
388990173595,2,26.559999999999999,,0.015625,98,0
388990173851,2,26.559999999999999,,0.0,98,0
388990174107,2,26.559999999999999,,0.015625,98,0
388990174363,2,26.559999999999999,,0.015625,98,0
388990174619,2,26.559999999999999,,0.0,98,0
388990174875,2,26.559999999999999,,0.0,98,0
388990175131,2,26.559999999999999,,0.015625,98,0
388990175387,2,26.559999999999999,,0.0,98,0
388990175643,2,26.559999999999999,,0.0,98,0
388990175899,2,26.559999999999999,,0.0,98,0
388990176155,2,26.559999999999999,,0.0,98,0
388990176411,2,26.559999999999999,,0.015625,98,0
388990176667,2,26.559999999999999,,0.015625,98,0
388990176923,2,26.559999999999999,,0.0,98,0
388990177179,2,26.559999999999999,,0.0,98,0
388990177435,2,26.559999999999999,,0.0,98,0
388990177691,2,26.559999999999999,,0.0,98,0
388990177947,2,26.559999999999999,,0.015625,98,0
388990178203,2,26.559999999999999,,0.0,98,0
388990178459,2,26.559999999999999,,0.0,98,0
388990178715,2,26.559999999999999,,0.015625,98,0
388990178971,2,26.559999999999999,,0.0,98,0
388990179227,2,26.559999999999999,,0.0,98,0
388990179483,2,26.559999999999999,,0.0,98,0
388990179739,2,26.559999999999999,,0.015625,98,0
388990179995,2,26.559999999999999,,0.015625,98,0
388990180251,2,26.559999999999999,,0.0,98,0
388990180507,2,26.559999999999999,,0.015625,98,0
388990180763,2,26.559999999999999,,0.015625,98,0
388990181019,2,26.559999999999999,,0.015625,98,0
388990181275,2,26.559999999999999,,0.0,98,0
388990181531,2,26.559999999999999,,0.0,98,0
388990181787,2,26.559999999999999,,0.015625,98,0
388990182043,2,26.559999999999999,,0.0,98,0
388990182299,2,26.559999999999999,,0.015625,98,0
388990182555,2,26.559999999999999,,0.015625,98,0
388990182811,2,26.559999999999999,,0.0,98,0
388990183067,2,26.559999999999999,,0.0,98,0
388990183323,2,26.559999999999999,,0.015625,98,0
388990183579,2,26.559999999999999,,0.0,98,0
388990183835,2,26.559999999999999,,0.015625,98,0
388990184091,2,26.559999999999999,,0.0,98,0
388990184347,2,26.559999999999999,,0.0,98,0
388990184603,2,26.559999999999999,,0.015625,98,0
388990184859,2,26.559999999999999,,0.0,98,0
388990185115,2,26.559999999999999,,0.0,98,0
388990185371,2,26.559999999999999,,0.0,98,0
388990185627,2,26.559999999999999,,0.0,98,0
388990185883,2,26.559999999999999,,0.0,98,0
388990186139,2,26.559999999999999,,0.0,98,0
388990186395,2,26.559999999999999,,0.015625,98,0
388990186651,2,26.559999999999999,,0.0,98,0
388990186907,2,26.559999999999999,,0.0,98,0
388990187163,2,26.559999999999999,,0.015625,98,0
388990187419,2,26.559999999999999,,0.015625,98,0
388990187675,2,26.559999999999999,,0.0,98,0
388990187931,2,26.559999999999999,,0.0,98,0
388990188187,2,26.559999999999999,,0.015625,98,0
388990188443,2,26.559999999999999,,0.0,98,0
388990188699,2,26.559999999999999,,0.015625,98,0
388990188955,2,26.559999999999999,,0.0,98,0
388990189211,2,26.559999999999999,,0.015625,98,0
388990189467,2,26.559999999999999,,0.0,98,0
388990189723,2,26.559999999999999,,0.015625,98,0
388990189979,2,26.559999999999999,,0.0,98,0
388990190235,2,26.559999999999999,,0.0,98,0
388990190491,2,26.559999999999999,,0.0,98,0
388990190747,2,26.559999999999999,,0.015625,98,0
388990191003,2,26.559999999999999,,0.0,98,0
388990191259,2,26.559999999999999,,0.0,98,0
388990191515,2,26.559999999999999,,0.015625,98,0
388990191771,2,26.559999999999999,,0.015625,98,0
388990192027,2,26.559999999999999,,0.0,98,0
388990192283,2,26.559999999999999,,0.0,98,0
388990192539,2,26.559999999999999,,0.0,98,0
388990192795,2,26.559999999999999,,0.0,98,0
388990193051,2,26.559999999999999,,0.0,98,0
388990193307,2,26.559999999999999,,0.015625,98,0
388990193563,2,26.559999999999999,,0.015625,98,0
388990193819,2,26.559999999999999,,0.0,98,0
388990194075,2,26.559999999999999,,0.0,98,0
388990194331,2,26.559999999999999,,0.015625,98,0
388990194587,2,26.559999999999999,,0.0,98,0
388990194843,2,26.559999999999999,,0.015625,98,0
388990195099,2,26.559999999999999,,0.0,98,0
388990195355,2,26.559999999999999,,0.015625,98,0
388990195611,2,26.559999999999999,,0.0,98,0
388990195867,2,26.559999999999999,,0.015625,98,0
388990196123,2,26.559999999999999,,0.0,98,0
388990196379,2,26.559999999999999,,0.0,98,0
388990196635,2,26.559999999999999,,0.0,98,0
388990196891,2,26.559999999999999,,0.015625,98,0
388990197147,2,26.559999999999999,,0.0,98,0
388990197403,2,26.559999999999999,,0.0,98,0
388990197659,2,26.559999999999999,,0.015625,98,0
388990197915,2,26.559999999999999,,0.015625,98,0
388990198171,2,26.559999999999999,,0.0,98,0
388990198427,2,26.559999999999999,,0.0,98,0
388990198683,2,26.559999999999999,,0.015625,98,0
388990198939,2,26.559999999999999,,0.015625,98,0
388990199195,2,26.559999999999999,,0.015625,98,0
388990199451,2,26.559999999999999,,0.015625,98,0
388990199707,2,26.559999999999999,,0.015625,98,0
388990199963,2,26.559999999999999,,0.015625,98,0
388990200219,2,26.559999999999999,,0.015625,98,0
388990200475,2,26.559999999999999,,0.0,98,0
388990200731,2,26.559999999999999,,0.015625,98,0
388990200987,2,26.559999999999999,,0.0,98,0
388990201243,2,26.559999999999999,,0.0,98,0
388990201499,2,26.559999999999999,,0.0,98,0
388990201755,2,26.559999999999999,,0.015625,98,0
388990202011,2,26.559999999999999,,0.015625,98,0
388990202267,2,26.559999999999999,,0.015625,98,0
388990202523,2,26.559999999999999,,0.015625,98,0
388990202779,2,13.279999999999999,,0.0,98,0
388990203035,2,13.279999999999999,,0.0,98,0
388990203291,2,13.279999999999999,,0.0,98,0
388990203547,2,13.279999999999999,,0.0,98,0
388990203803,2,13.279999999999999,,0.0,98,0
388990204059,2,13.279999999999999,,0.0,98,0
388990204315,2,13.279999999999999,,0.015625,98,0
388990204571,2,13.279999999999999,,0.015625,98,0
388990204827,2,13.279999999999999,,0.015625,98,0
388990205083,2,13.279999999999999,,0.0,98,0
388990205339,2,13.279999999999999,,0.015625,98,0
388990205595,2,13.279999999999999,,0.015625,98,0
388990205851,2,13.279999999999999,,0.015625,98,0
388990206107,2,13.279999999999999,,0.0,98,0
388990206363,2,13.279999999999999,,0.015625,98,0
388990206619,2,13.279999999999999,,0.015625,98,0
388990206875,2,13.279999999999999,,0.015625,98,0
388990207131,2,13.279999999999999,,0.0,98,0
388990207387,2,13.279999999999999,,0.0,98,0
388990207643,2,13.279999999999999,,0.015625,98,0
388990207899,2,13.279999999999999,,0.015625,98,0
388990208155,2,13.279999999999999,,0.015625,98,0
388990208411,2,13.279999999999999,,0.015625,98,0
388990208667,2,13.279999999999999,,0.015625,98,0
388990208923,2,13.279999999999999,,0.015625,98,0
